datetime,date,lowest_price_per_mwh,highest_price_per_mwh,eic_count,installed_capacity,euros_per_mwh,hours_ahead,temperature,dewpoint,cloudcover_high,cloudcover_low,cloudcover_mid,cloudcover_total,10_metre_u_wind_component,10_metre_v_wind_component,direct_solar_radiation,surface_solar_radiation_downwards,snowfall,total_precipitation,dayofyear,hour,day,weekday,month,year,segment,sin(dayofyear),cos(dayofyear),sin(hour),cos(hour),target
2021-11-05 01:00:00,2021-11-05,65.0,77.25,6.0,324.2,62.79,26.0,6.596826,6.039514,0.0,0.9979603,1.0,1.0000069,-4.349592,0.6258755,0.0,0.0,0.0,0.0006048186,309,1,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.25881904,0.9659258,0.0
2021-11-05 02:00:00,2021-11-05,65.0,77.25,6.0,324.2,55.05,27.0,6.8196044,6.3401732,0.0,0.9999935,1.0,1.0000074,-4.2428875,0.85917187,0.0,0.0,0.0,0.00021852949,309,2,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.5,0.8660254,0.0
2021-11-05 03:00:00,2021-11-05,65.0,77.25,6.0,324.2,55.04,28.0,7.0591674,6.709192,0.023956299,1.0000044,1.0,0.99999577,-3.7705164,1.3892946,0.0,0.0,0.0,0.0003211205,309,3,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.70710677,0.70710677,0.0
2021-11-05 04:00:00,2021-11-05,65.0,77.25,6.0,324.2,59.91,29.0,8.047144,7.4935546,0.011962891,0.9999971,0.96713257,1.0000029,-0.43413448,4.168433,0.0,0.0,0.0,0.0006545428,309,4,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.8660254,0.5,0.0
2021-11-05 05:00:00,2021-11-05,65.0,77.25,6.0,324.2,73.41,30.0,8.291071,7.3180175,0.0,0.99999475,0.49588013,0.99999475,2.1947813,5.3488197,0.0,0.0,0.0,0.0002898709,309,5,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.9659258,0.25881904,0.0
2021-11-05 06:00:00,2021-11-05,65.0,77.25,6.0,324.2,122.87,31.0,7.8452697,6.348474,0.0,0.9999937,0.062286377,1.0,1.5879011,4.927494,5.688889,7.5808334,0.0,8.559227e-05,309,6,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,1.0,6.123234e-17,0.0
2021-11-05 07:00:00,2021-11-05,65.0,77.25,6.0,324.2,119.38,32.0,7.83645,6.0663695,0.26852417,0.99998087,0.36601257,0.99998087,0.84207726,4.7481794,5.4755554,25.499445,0.0,2.9350631e-05,309,7,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.9659258,-0.25881904,0.0
2021-11-05 08:00:00,2021-11-05,65.0,77.25,6.0,324.2,124.19,33.0,7.9867797,6.391565,0.043823242,0.99319774,0.57164,0.9979467,0.9680977,4.9440985,5.9733334,55.081944,0.0,8.427026e-05,309,8,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.8660254,-0.5,0.0
2021-11-05 09:00:00,2021-11-05,65.0,77.25,6.0,324.2,124.21,34.0,8.011499,6.4480834,0.002029419,0.99991095,0.9834137,0.99993867,1.3398161,4.310153,47.217777,67.495,0.0,4.825741e-05,309,9,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.70710677,-0.70710677,0.005
2021-11-05 10:00:00,2021-11-05,65.0,77.25,6.0,324.2,120.66,35.0,8.22201,6.300073,0.0,0.8908252,0.98802835,0.9967994,1.9277053,4.2005005,67.98222,98.226944,0.0,3.9308565e-05,309,10,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.5,-0.8660254,0.147
2021-11-05 11:00:00,2021-11-05,65.0,77.25,6.0,324.2,112.47,36.0,8.056269,6.223413,0.0029144287,1.0000045,0.8674469,1.0000067,2.6089826,3.5830946,2.2715278,47.88139,0.0,2.7622795e-05,309,11,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,0.25881904,-0.9659258,0.363
2021-11-05 12:00:00,2021-11-05,65.0,77.25,6.0,324.2,107.97,37.0,7.9068847,6.3454833,0.57876587,0.9999956,1.0000051,0.9999961,3.456521,3.5115013,53.44,44.769165,0.0,0.00020012236,309,12,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,1.2246469e-16,-1.0,0.316
2021-11-05 13:00:00,2021-11-05,65.0,77.25,6.0,324.2,107.97,38.0,7.689203,6.721124,0.38858032,0.99999535,1.0,1.0000045,5.1760845,-0.6585283,0.008854167,7.4002776,0.0,0.0005990155,309,13,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.25881904,-0.9659258,0.553
2021-11-05 14:00:00,2021-11-05,65.0,77.25,6.0,324.2,107.77,39.0,7.0926757,5.766351,0.0026245117,1.0000072,1.0,1.0000021,4.5602856,-3.1447277,0.17777778,0.16444445,0.0,0.00019630045,309,14,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.5,-0.8660254,0.043
2021-11-05 15:00:00,2021-11-05,65.0,77.25,6.0,324.2,111.79,40.0,6.973779,5.173944,0.59373474,0.99999666,0.6864624,1.0000014,5.1077433,-2.94944,0.0,0.0,0.0,8.026138e-05,309,15,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.70710677,-0.70710677,0.002
2021-11-05 16:00:00,2021-11-05,65.0,77.25,6.0,324.2,120.83,41.0,6.9195495,5.1017394,0.038627625,0.99926,0.00038146973,0.99929595,5.389201,-2.84371,0.0,0.0,0.0,1.8339604e-05,309,16,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.8660254,-0.5,0.0
2021-11-05 17:00:00,2021-11-05,65.0,77.25,6.0,324.2,124.83,42.0,6.8793883,4.852197,0.0,0.7218441,0.18373108,0.7445623,6.038226,-1.841424,0.0,0.0,0.0,8.421391e-05,309,17,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.9659258,-0.25881904,0.0
2021-11-05 18:00:00,2021-11-05,65.0,77.25,6.0,324.2,117.21,43.0,6.6758056,4.1557555,0.19717407,0.51715684,0.2297821,0.61840934,5.8721876,-1.009265,0.0,0.0,0.0,7.747114e-05,309,18,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-1.0,-1.8369701e-16,0.0
2021-11-05 19:00:00,2021-11-05,65.0,77.25,6.0,324.2,102.29,44.0,6.3353515,3.7699218,0.0,0.62814784,0.16410828,0.6611164,5.4101276,-0.094083786,0.0,-0.026944444,0.0,3.1612813e-05,309,19,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.9659258,0.25881904,0.0
2021-11-05 20:00:00,2021-11-05,65.0,77.25,6.0,324.2,86.35,45.0,6.271539,3.898706,0.4699707,0.28486902,0.8972473,0.9513082,5.31713,0.9652176,0.0,0.0,0.0,9.422004e-05,309,20,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.8660254,0.5,0.0
2021-11-05 21:00:00,2021-11-05,65.0,77.25,6.0,324.2,83.72,46.0,5.959131,3.7989135,0.95918274,0.83951044,0.90823144,0.99972755,4.410268,1.7438087,0.0,0.0,0.0,6.511435e-05,309,21,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.70710677,0.70710677,0.0
2021-11-05 22:00:00,2021-11-05,65.0,77.25,6.0,324.2,30.68,47.0,6.0230346,3.9186034,1.0,0.88067436,0.9998439,1.0000017,3.609786,2.2585526,0.0,0.0,0.0,0.00010313839,309,22,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.5,0.8660254,0.0
2021-11-05 23:00:00,2021-11-05,65.0,77.25,6.0,324.2,18.82,36.0,5.8972716,4.498468,0.040542603,1.0000012,0.99998724,0.9999988,3.860958,2.5620952,0.0,0.0,0.0,0.00060478225,309,23,5,5,11,2021,6_1_3_0,-0.829677,0.55824375,-0.25881904,0.9659258,0.0
2021-11-06 00:00:00,2021-11-06,65.11,79.89,6.0,324.2,16.16,25.0,5.8333983,4.6727843,0.0056915283,0.8609283,0.9945525,0.9983312,4.057087,2.0217533,0.0,0.0,0.0,0.00065485435,310,0,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.0,1.0,0.0
2021-11-06 01:00:00,2021-11-06,65.11,79.89,6.0,324.2,14.95,26.0,5.2087646,4.2970824,0.1564331,0.9756525,0.96507263,0.99691474,4.2017555,1.9850149,0.0,0.0,0.0,0.00059976894,310,1,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.25881904,0.9659258,0.0
2021-11-06 02:00:00,2021-11-06,65.11,79.89,6.0,324.2,14.68,27.0,5.3402343,4.3913207,0.120651245,0.9999964,0.7799835,0.9999964,5.2968235,-0.16683006,0.0,0.0,0.0,0.00039897906,310,2,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.5,0.8660254,0.0
2021-11-06 03:00:00,2021-11-06,65.11,79.89,6.0,324.2,14.9,28.0,5.537378,3.9883971,0.0010070801,0.8558502,0.9538269,0.9875641,4.923421,-1.3848019,0.0,0.0,0.0,0.00030980702,310,3,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.70710677,0.70710677,0.0
2021-11-06 04:00:00,2021-11-06,65.11,79.89,6.0,324.2,15.24,29.0,5.711328,3.837152,0.00010681152,0.7155762,0.03630066,0.7233124,4.5598793,-1.5643024,0.0,0.0,0.0,8.69208e-05,310,4,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.8660254,0.5,0.0
2021-11-06 05:00:00,2021-11-06,65.11,79.89,6.0,324.2,18.82,30.0,5.4898314,3.5397582,0.010650635,0.15640259,0.02229309,0.17408752,3.934228,-0.9804344,0.0,0.0,0.0,3.4707366e-05,310,5,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.9659258,0.25881904,0.0
2021-11-06 06:00:00,2021-11-06,65.11,79.89,6.0,324.2,73.33,31.0,5.271753,3.4628844,0.17137146,0.059509277,0.026626587,0.22729492,3.5514498,0.6460514,197.67671,26.994827,0.0,-3.4132972e-07,310,6,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,1.0,6.123234e-17,0.0
2021-11-06 07:00:00,2021-11-06,65.11,79.89,6.0,324.2,100.21,32.0,6.1982665,4.013513,0.5465393,0.1800232,0.6663513,0.7598148,3.8377075,1.7237196,448.37924,103.54064,0.0,5.8300793e-07,310,7,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.9659258,-0.25881904,0.001
2021-11-06 08:00:00,2021-11-06,65.11,79.89,6.0,324.2,102.41,33.0,6.8352294,4.384851,0.45542908,0.13154602,0.9460602,0.9513398,3.5401735,2.4951506,470.68707,159.31151,0.0,4.4440385e-06,310,8,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.8660254,-0.5,0.054
2021-11-06 09:00:00,2021-11-06,65.11,79.89,6.0,324.2,100.53,34.0,6.735986,3.6380248,0.024520874,0.18260485,0.99998474,0.99999136,4.67953,2.398303,331.89014,169.71753,0.0,0.00021204771,310,9,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.70710677,-0.70710677,2.298
2021-11-06 10:00:00,2021-11-06,65.11,79.89,6.0,324.2,97.25,35.0,5.844568,3.3407836,0.14910889,0.4791926,0.9999237,0.99999815,4.7651978,1.5537729,50.177116,114.1275,0.00014007092,0.0007103735,310,10,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.5,-0.8660254,4.611
2021-11-06 11:00:00,2021-11-06,65.11,79.89,6.0,324.2,93.13,36.0,5.2385497,4.0437255,0.05496216,0.91477966,1.0,1.0,3.9364853,0.22983646,0.55569446,44.684166,0.00010457635,0.0013907007,310,11,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,0.25881904,-0.9659258,4.677
2021-11-06 12:00:00,2021-11-06,65.11,79.89,6.0,324.2,87.55,37.0,5.1665893,3.5576415,0.40776062,0.7503662,0.49691772,0.89260864,4.536853,-0.00040245056,0.4684722,20.075834,4.529953e-06,0.0005611065,310,12,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,1.2246469e-16,-1.0,2.419
2021-11-06 13:00:00,2021-11-06,65.11,79.89,6.0,324.2,85.21,38.0,5.372888,3.175012,0.051513672,0.3661499,0.106155396,0.4625244,4.2685537,-0.780653,51.717777,25.298334,2.9802322e-08,0.00028310227,310,13,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.25881904,-0.9659258,12.709
2021-11-06 14:00:00,2021-11-06,65.11,79.89,6.0,324.2,83.04,39.0,5.3177733,3.2818236,0.13265991,0.34936523,0.047683716,0.44543457,5.2493534,-1.8795748,10.986667,1.0027778,0.0,1.2152595e-05,310,14,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.5,-0.8660254,1.422
2021-11-06 15:00:00,2021-11-06,65.11,79.89,6.0,324.2,85.57,40.0,5.0433593,2.4863524,0.0,0.152771,0.1933136,0.30078125,4.911148,-1.7555361,0.0,0.0,0.0,1.10827386e-07,310,15,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.70710677,-0.70710677,1.938
2021-11-06 16:00:00,2021-11-06,65.11,79.89,6.0,324.2,87.91,41.0,4.8315063,1.2989746,0.0,0.14814758,0.1521759,0.25378418,4.8825474,-1.4817839,0.0,0.0,0.0,6.67572e-06,310,16,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.8660254,-0.5,0.142
2021-11-06 17:00:00,2021-11-06,65.11,79.89,6.0,324.2,90.85,42.0,4.8680053,0.91170657,0.0,0.28053284,0.2011261,0.36450195,4.9548464,-1.6818705,0.0,0.0,0.0,4.6491623e-05,310,17,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.9659258,-0.25881904,0.0
2021-11-06 18:00:00,2021-11-06,65.11,79.89,6.0,324.2,88.59,43.0,4.950586,1.0866944,0.0,0.20413208,0.1956482,0.3112793,4.840914,-2.0102444,0.0,0.0,0.0,6.03199e-05,310,18,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-1.0,-1.8369701e-16,0.0
2021-11-06 19:00:00,2021-11-06,65.11,79.89,6.0,324.2,44.93,44.0,5.186914,0.6158081,0.0,0.6836548,0.020324707,0.6903839,4.237529,-1.915741,0.0,0.135,0.0,7.390976e-06,310,19,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.9659258,0.25881904,0.0
2021-11-06 20:00:00,2021-11-06,65.11,79.89,6.0,324.2,14.88,45.0,5.466577,0.5192505,0.0,0.4016037,0.0,0.4016037,3.9010382,-1.3559608,0.0,0.0,0.0,0.0,310,20,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.8660254,0.5,0.0
2021-11-06 21:00:00,2021-11-06,65.11,79.89,6.0,324.2,13.39,46.0,4.9532714,0.42562255,0.0,0.47742462,0.0,0.47742462,3.6005278,-0.30980778,0.0,0.0,0.0,0.0,310,21,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.70710677,0.70710677,0.0
2021-11-06 22:00:00,2021-11-06,65.11,79.89,6.0,324.2,12.23,47.0,5.0702147,0.50087893,0.014343262,0.37617493,0.0,0.38764954,3.6228087,0.3189869,0.0,0.0,0.0,0.0,310,22,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.5,0.8660254,0.0
2021-11-06 23:00:00,2021-11-06,65.11,79.89,6.0,324.2,7.33,36.0,4.2345214,1.0312134,0.5487366,0.2672577,0.29963684,0.76718515,2.445428,1.0945644,0.0,0.0,0.0,0.0,310,23,6,6,11,2021,6_1_3_0,-0.81997174,0.57240397,-0.25881904,0.9659258,0.0
2021-11-07 00:00:00,2021-11-07,69.24,72.9,6.0,324.2,3.41,25.0,3.2243896,1.7625977,1.0,0.0068359375,0.9938202,0.9999927,0.74126816,2.1839008,0.0,0.0,0.0,0.0,311,0,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.0,1.0,0.0
2021-11-07 01:00:00,2021-11-07,69.24,72.9,6.0,324.2,2.71,26.0,2.8602538,1.527002,0.99999964,0.0,0.99975586,0.99999994,-0.012399673,2.073142,0.0,0.0,0.0,0.0,311,1,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.25881904,0.9659258,0.0
2021-11-07 02:00:00,2021-11-07,69.24,72.9,6.0,324.2,1.82,27.0,3.3807616,2.0213866,1.0000002,0.0,1.0,1.0,-0.45061874,2.419362,0.0,0.0,0.0,2.3841858e-07,311,2,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.5,0.8660254,0.0
2021-11-07 03:00:00,2021-11-07,69.24,72.9,6.0,324.2,1.86,28.0,3.8890624,2.3626342,1.0000048,0.0,1.0,1.0,-1.294239,2.0189226,0.0,0.0,0.0,2.8133392e-05,311,3,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.70710677,0.70710677,0.0
2021-11-07 04:00:00,2021-11-07,69.24,72.9,6.0,324.2,2.06,29.0,4.310205,2.846704,0.99999726,0.0021362305,0.9999929,1.0,-1.8189774,2.191204,0.0,0.0,0.0,0.00015664747,311,4,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.8660254,0.5,0.0
2021-11-07 05:00:00,2021-11-07,69.24,72.9,6.0,324.2,3.21,30.0,4.732324,3.6415648,0.9934392,0.5,1.0000014,1.0,-1.9646196,2.2004108,0.0,0.0,0.0,0.00044156107,311,5,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.9659258,0.25881904,0.0
2021-11-07 06:00:00,2021-11-07,69.24,72.9,6.0,324.2,2.78,31.0,5.056848,4.1997924,1.0,0.84677124,1.0000002,1.0,-3.183199,1.2668388,0.0,3.9608333,0.0,0.0007336368,311,6,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,1.0,6.123234e-17,0.0
2021-11-07 07:00:00,2021-11-07,69.24,72.9,6.0,324.2,3.41,32.0,5.2762694,4.5232177,0.98872375,1.0,1.0,1.0,-3.7989798,0.89292526,0.0,12.723611,0.0,0.0011733065,311,7,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.9659258,-0.25881904,0.0
2021-11-07 08:00:00,2021-11-07,69.24,72.9,6.0,324.2,4.85,33.0,5.14718,4.2923827,0.9958191,1.0,1.0000002,1.0,-4.735258,1.3158703,0.0,16.986666,0.0,0.0013397662,311,8,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.8660254,-0.5,0.004
2021-11-07 09:00:00,2021-11-07,69.24,72.9,6.0,324.2,9.82,34.0,4.6324096,4.1408935,0.95809937,1.0,0.9999984,1.0000002,-5.7646227,0.34040493,0.0,29.521667,0.0,0.001155549,311,9,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.70710677,-0.70710677,0.027
2021-11-07 10:00:00,2021-11-07,69.24,72.9,6.0,324.2,11.17,35.0,4.640161,4.2867675,0.660553,0.99999887,1.0000026,0.99999356,-4.851514,-0.5389509,0.0,33.19389,0.0,0.0010969939,311,10,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.5,-0.8660254,0.126
2021-11-07 11:00:00,2021-11-07,69.24,72.9,6.0,324.2,11.54,36.0,5.0819335,4.578943,0.9125519,0.9999937,1.0000006,0.9999988,-3.0243063,-0.006524086,-0.003732639,14.365556,0.0,0.0012662248,311,11,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,0.25881904,-0.9659258,0.322
2021-11-07 12:00:00,2021-11-07,69.24,72.9,6.0,324.2,11.77,37.0,5.5007567,5.1773925,0.9538269,0.9999992,0.98267156,0.9999954,-2.090479,0.27034187,0.0,11.470834,0.0,0.0008378981,311,12,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,1.2246469e-16,-1.0,0.193
2021-11-07 13:00:00,2021-11-07,69.24,72.9,6.0,324.2,11.85,38.0,5.4659667,5.2715697,0.76882935,0.99999756,0.97252315,0.9999994,-1.4459219,-0.9109001,0.24059027,8.113055,0.0,0.00046968786,311,13,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.25881904,-0.9659258,0.24
2021-11-07 14:00:00,2021-11-07,69.24,72.9,6.0,324.2,12.64,39.0,5.025293,4.8669677,0.76753235,1.0000048,0.81362987,1.0000029,-0.95793533,-1.78269,0.0,0.27888888,0.0,0.0007377744,311,14,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.5,-0.8660254,0.055
2021-11-07 15:00:00,2021-11-07,69.24,72.9,6.0,324.2,13.52,40.0,4.289209,4.073755,0.98706055,1.000002,0.86330533,1.0000017,-2.0382528,-3.1895847,0.0,0.0,2.9802322e-08,0.002192681,311,15,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.70710677,-0.70710677,0.004
2021-11-07 16:00:00,2021-11-07,69.24,72.9,6.0,324.2,75.09,41.0,3.2379394,2.8874755,0.99324036,1.0000021,0.9683031,1.0000007,-2.294011,-4.1000175,0.0,0.0,3.117323e-05,0.0019109659,311,16,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.8660254,-0.5,0.001
2021-11-07 17:00:00,2021-11-07,69.24,72.9,6.0,324.2,65.0,42.0,2.436792,2.154138,0.79348755,0.9999931,0.99001884,1.0000042,-2.679243,-4.204053,0.0,0.0,0.00024580956,0.0013524033,311,17,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.9659258,-0.25881904,0.0
2021-11-07 18:00:00,2021-11-07,69.24,72.9,6.0,324.2,87.69,43.0,2.490869,2.0287719,0.5002136,0.9998139,0.9369383,1.0000024,-2.9788837,-4.9159613,0.0,0.0,3.2663345e-05,0.00038542226,311,18,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-1.0,-1.8369701e-16,0.0
2021-11-07 19:00:00,2021-11-07,69.24,72.9,6.0,324.2,87.47,44.0,2.6202636,2.0105224,0.97769165,0.99874,0.99962145,1.0000012,-3.307332,-5.166441,0.0,-0.16583334,0.0,0.00020474568,311,19,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.9659258,0.25881904,0.0
2021-11-07 20:00:00,2021-11-07,69.24,72.9,6.0,324.2,12.76,45.0,3.154077,2.3282714,0.9590149,1.0000057,1.0,1.0000067,-2.7103996,-5.623165,0.0,0.0,-5.9604645e-08,0.00010937825,311,20,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.8660254,0.5,0.0
2021-11-07 21:00:00,2021-11-07,69.24,72.9,6.0,324.2,12.69,46.0,3.3387694,2.5957885,0.97340393,1.0000069,1.0,1.0000013,-1.6909447,-6.2912474,0.0,0.0,0.0,0.00024617463,311,21,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.70710677,0.70710677,0.0
2021-11-07 22:00:00,2021-11-07,69.24,72.9,6.0,324.2,11.89,47.0,3.157373,2.4479003,0.9925537,1.0000058,1.0,0.9999972,-1.5208416,-6.671403,0.0,0.0,0.0,0.00042963028,311,22,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.5,0.8660254,0.0
2021-11-07 23:00:00,2021-11-07,69.24,72.9,6.0,324.2,10.22,36.0,3.3783202,2.4633727,0.94472504,0.9974213,1.0,1.0000007,-1.285274,-6.9449387,0.0,0.0,0.0,0.0003194213,311,23,7,7,11,2021,6_1_3_0,-0.81002486,0.58639556,-0.25881904,0.9659258,0.0
2021-11-08 00:00:00,2021-11-08,69.79,74.93,6.0,324.2,6.73,25.0,3.4749389,2.2697997,1.0,0.99999005,1.0,1.0000029,-1.0328798,-7.4005947,0.0,0.0,0.0,0.0002450943,312,0,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.0,1.0,0.0
2021-11-08 01:00:00,2021-11-08,69.79,74.93,6.0,324.2,4.68,26.0,3.4132323,1.7771851,0.99964905,0.81639606,0.99902344,0.9999956,-0.7922821,-7.1523,0.0,0.0,0.0,0.00011151284,312,1,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.25881904,0.9659258,0.0
2021-11-08 02:00:00,2021-11-08,69.79,74.93,6.0,324.2,3.44,27.0,3.1769042,1.429834,0.7203827,0.8971892,0.72961426,0.9995482,-0.4353752,-6.88745,0.0,0.0,0.0,3.426522e-05,312,2,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.5,0.8660254,0.0
2021-11-08 03:00:00,2021-11-08,69.79,74.93,6.0,324.2,1.64,28.0,2.893396,0.82296145,0.0,0.99975073,0.0035858154,0.9997451,-0.48901844,-6.897087,0.0,0.0,0.0,8.948147e-06,312,3,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.70710677,0.70710677,0.0
2021-11-08 04:00:00,2021-11-08,69.79,74.93,6.0,324.2,1.47,29.0,2.8127074,0.2870117,0.0,0.9988233,0.0,0.9988248,-0.4545927,-6.799386,0.0,0.0,0.0,1.2636185e-05,312,4,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.8660254,0.5,0.0
2021-11-08 05:00:00,2021-11-08,69.79,74.93,6.0,324.2,2.77,30.0,2.7630858,-0.3439087,0.0,0.9998166,0.0,0.9998166,-0.60287285,-6.746475,0.0,0.0,0.0,1.21593475e-05,312,5,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.9659258,0.25881904,0.0
2021-11-08 06:00:00,2021-11-08,69.79,74.93,6.0,324.2,3.28,31.0,2.7967162,-1.0704101,0.0,0.9888884,0.0019989014,0.988896,-0.48623848,-6.607498,0.5644444,9.226319,0.0,9.536743e-07,312,6,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,1.0,6.123234e-17,0.0
2021-11-08 07:00:00,2021-11-08,69.79,74.93,6.0,324.2,9.28,32.0,3.0606322,-1.530188,0.0,0.83286333,0.0047912598,0.83286333,-0.6189318,-6.4722443,74.85778,54.50861,0.0,3.8146973e-06,312,7,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.9659258,-0.25881904,0.0
2021-11-08 08:00:00,2021-11-08,69.79,74.93,6.0,324.2,10.86,33.0,3.256555,-1.5821289,0.0,0.9861603,0.018081665,0.9862366,-1.5393019,-7.0643616,141.50223,95.26245,4.7683716e-07,1.5258789e-05,312,8,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.8660254,-0.5,0.038
2021-11-08 09:00:00,2021-11-08,69.79,74.93,6.0,324.2,14.43,34.0,3.2047973,-1.6202759,0.0,0.97042537,0.0745697,0.9711654,-1.301714,-6.5909424,30.791111,84.00144,3.9339066e-06,4.4345856e-05,312,9,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.70710677,-0.70710677,0.196
2021-11-08 10:00:00,2021-11-08,69.79,74.93,6.0,324.2,48.02,35.0,3.0036864,-1.9457153,0.0,0.95608807,0.03994751,0.9563551,-0.7987547,-5.982422,101.68889,93.8574,0.0,4.005432e-05,312,10,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.5,-0.8660254,1.047
2021-11-08 11:00:00,2021-11-08,69.79,74.93,6.0,324.2,49.47,36.0,3.04812,-2.4338136,0.0,0.96487427,0.0,0.96487427,-0.3068905,-5.4762115,36.835556,72.976685,0.0,2.2888184e-05,312,11,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,0.25881904,-0.9659258,3.153
2021-11-08 12:00:00,2021-11-08,69.79,74.93,6.0,324.2,50.62,37.0,3.3148437,-2.7760987,0.0,0.60749817,0.0,0.60749817,-0.3294258,-5.120819,74.026665,61.660713,0.0,4.7683716e-07,312,12,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,1.2246469e-16,-1.0,2.954
2021-11-08 13:00:00,2021-11-08,69.79,74.93,6.0,324.2,15.32,38.0,2.67135,-3.016211,0.0,0.034469604,0.0,0.034469604,-0.33939648,-4.9944916,151.18222,33.495434,0.0,0.0,312,13,8,1,11,2021,6_1_3_0,-0.79983926,0.6002143,-0.25881904,-0.9659258,3.817
